efta,file_size_bytes,pages,words
EFTA00000192,500480,0,0
EFTA00000193,493652,0,0
EFTA00000194,513096,0,0
EFTA00000195,519998,0,0
EFTA00000196,510582,0,0
EFTA00000197,428274,0,0
EFTA00000198,421140,0,0
EFTA00000199,412294,0,0
EFTA00000200,409520,0,0
EFTA00000201,397817,0,0
EFTA00000202,371052,0,0
EFTA00000203,397385,0,0
EFTA00000204,446378,0,0
EFTA00000205,448214,0,0
EFTA00000206,438752,0,0
EFTA00000207,435188,0,0
EFTA00000208,360537,0,0
EFTA00000209,482902,0,0
EFTA00000210,453205,0,0
EFTA00000211,437936,0,0
EFTA00000212,484289,0,0
EFTA00000213,506875,0,0
EFTA00000214,480678,0,0
EFTA00000215,423098,0,0
EFTA00000216,430564,0,0
EFTA00000217,450856,0,0
EFTA00000218,390443,0,0
EFTA00000219,380719,0,0
EFTA00000220,398355,0,0
EFTA00000221,402842,0,0
EFTA00000222,342025,0,0
EFTA00000223,445981,0,0
EFTA00000224,453736,0,0
EFTA00000225,404724,0,0
EFTA00000226,390995,0,0
EFTA00000227,375306,0,0
EFTA00000228,414460,0,0
EFTA00000229,386042,0,0
EFTA00000230,400263,0,0
EFTA00000231,424965,0,0
EFTA00000232,460438,0,0
EFTA00000233,409990,0,0
EFTA00000234,408872,0,0
EFTA00000235,389996,0,0
EFTA00000236,377014,0,0
EFTA00000237,440439,0,0
EFTA00000238,404979,0,0
EFTA00000239,402888,0,0
EFTA00000240,418834,0,0
EFTA00000241,431958,0,0
EFTA00000242,404181,0,0
EFTA00000243,384387,0,0
EFTA00000244,426415,0,0
EFTA00000245,452338,0,0
EFTA00000246,435606,0,0
EFTA00000247,404828,0,0
EFTA00000248,387300,0,0
EFTA00000249,407067,0,0
EFTA00000250,410803,0,0
EFTA00000251,417583,0,0
EFTA00000252,405677,0,0
EFTA00000253,410175,0,0
EFTA00000254,488372,0,0
EFTA00000255,387056,0,0
EFTA00000256,388420,0,0
EFTA00000257,419111,0,0
EFTA00000258,416654,0,0
EFTA00000259,389840,0,0
EFTA00000260,332655,0,0
EFTA00000261,363947,0,0
EFTA00000262,364521,0,0
EFTA00000263,340135,0,0
EFTA00000264,359849,0,0
EFTA00000265,386714,0,0
EFTA00000266,429630,0,0
EFTA00000267,440200,0,0
EFTA00000268,387861,0,0
EFTA00000269,393183,0,0
EFTA00000270,411015,0,0
EFTA00000271,359495,0,0
EFTA00000272,367903,0,0
EFTA00000273,438624,0,0
EFTA00000274,416475,0,0
EFTA00000275,380666,0,0
EFTA00000276,402635,0,0
EFTA00000277,391178,0,0
EFTA00000278,356469,0,0
EFTA00000279,372135,0,0
EFTA00000280,393660,0,0
EFTA00000281,383951,0,0
EFTA00000282,373554,0,0
EFTA00000283,389720,0,0
EFTA00000284,415816,0,0
EFTA00000285,368581,0,0
EFTA00000286,406517,0,0
EFTA00000287,368174,0,0
EFTA00000288,365327,0,0
EFTA00000289,361478,0,0
EFTA00000290,378505,0,0
EFTA00000291,404478,0,0
EFTA00000292,350322,0,0
EFTA00000293,391912,0,0
EFTA00000294,410748,0,0
EFTA00000295,361085,0,0
EFTA00000296,434848,0,0
EFTA00000297,457832,0,0
EFTA00000298,424470,0,0
EFTA00000299,427313,0,0
EFTA00000300,455852,0,0
EFTA00000301,388273,0,0
EFTA00000302,358315,0,0
EFTA00000303,410314,0,0
EFTA00000304,408062,0,0
EFTA00000305,375173,0,0
EFTA00000306,379361,0,0
EFTA00000307,341688,0,0
EFTA00000308,340094,0,0
EFTA00000309,410654,0,0
EFTA00000310,423689,0,0
EFTA00000311,407262,0,0
EFTA00000312,406572,0,0
EFTA00000313,363895,0,0
EFTA00000314,391018,0,0
EFTA00000315,363574,0,0
EFTA00000316,366282,0,0
EFTA00000317,378275,0,0
EFTA00000318,380524,0,0
EFTA00000319,346440,0,0
EFTA00000320,344142,0,0
EFTA00000321,394631,0,0
EFTA00000322,363306,0,0
EFTA00000323,407166,0,0
EFTA00000324,413625,0,0
EFTA00000325,433647,0,0
EFTA00000326,403096,0,0
EFTA00000327,402318,0,0
EFTA00000328,414703,0,0
EFTA00000329,392844,0,0
EFTA00000330,468386,0,0
EFTA00000331,414878,0,0
EFTA00000332,368436,0,0
EFTA00000333,414069,0,0
EFTA00000334,426495,0,0
EFTA00000335,390345,0,0
EFTA00000336,415053,0,0
EFTA00000337,426830,0,0
EFTA00000338,461786,0,0
EFTA00000339,493313,0,0
EFTA00000340,497087,0,0
EFTA00000341,448786,0,0
EFTA00000342,416325,0,0
EFTA00000343,401441,0,0
EFTA00000344,373529,0,0
EFTA00000345,393420,0,0
EFTA00000346,332741,0,0
EFTA00000347,395269,0,0
EFTA00000348,350990,0,0
EFTA00000349,415293,0,0
EFTA00000350,428008,0,0
EFTA00000351,500983,0,0
EFTA00000352,501544,0,0
EFTA00000353,472927,0,0
EFTA00000354,405983,0,0
EFTA00000355,403106,0,0
EFTA00000356,436472,0,0
EFTA00000357,428992,0,0
EFTA00000358,378383,0,0
EFTA00000359,374287,0,0
EFTA00000360,390714,0,0
EFTA00000361,402588,0,0
EFTA00000362,441505,0,0
EFTA00000363,470800,0,0
EFTA00000364,441910,0,0
EFTA00000365,383934,0,0
EFTA00000366,370850,0,0
EFTA00000367,375354,0,0
EFTA00000368,414226,0,0
EFTA00000369,403819,0,0
EFTA00000370,351488,0,0
EFTA00000371,396228,0,0
EFTA00000372,453569,0,0
EFTA00000373,372636,0,0
EFTA00000374,402287,0,0
EFTA00000375,467264,0,0
EFTA00000376,419269,0,0
EFTA00000377,407745,0,0
EFTA00000378,372245,0,0
EFTA00000379,318851,0,0
EFTA00000380,430923,0,0
EFTA00000381,432490,0,0
EFTA00000382,461048,0,0
EFTA00000383,388066,0,0
EFTA00000384,330754,0,0
EFTA00000385,364028,0,0
EFTA00000386,358803,0,0
EFTA00000387,443467,0,0
EFTA00000388,466126,0,0
EFTA00000389,392769,0,0
EFTA00000390,411192,0,0
EFTA00000391,441595,0,0
EFTA00000392,359079,0,0
EFTA00000393,373682,0,0
EFTA00000394,340759,0,0
EFTA00000395,362512,0,0
EFTA00000396,377329,0,0
EFTA00000397,330165,0,0
EFTA00000398,323069,0,0
EFTA00000399,331626,0,0
EFTA00000400,357063,0,0
EFTA00000401,367698,0,0
EFTA00000402,333629,0,0
EFTA00000403,289915,0,0
EFTA00000404,331007,0,0
EFTA00000405,297177,0,0
EFTA00000406,349659,0,0
EFTA00000407,295936,0,0
EFTA00000408,412871,0,0
EFTA00000409,470444,0,0
EFTA00000410,402986,0,0
EFTA00000411,300206,0,0
EFTA00000412,348728,0,0
EFTA00000413,360480,0,0
EFTA00000414,390021,0,0
EFTA00000415,379544,0,0
EFTA00000416,384653,0,0
EFTA00000417,336600,0,0
EFTA00000418,381142,0,0
EFTA00000419,374487,0,0
EFTA00000420,330279,0,0
EFTA00000421,423635,0,0
EFTA00000422,438296,0,0
EFTA00000423,342346,0,0
EFTA00000424,347818,0,0
EFTA00000425,447303,0,0
EFTA00000426,432531,0,0
EFTA00000427,387685,0,0
EFTA00000428,371589,0,0
EFTA00000429,346565,0,0
EFTA00000430,361120,0,0
EFTA00000431,329357,0,0
EFTA00000432,546320,0,0
EFTA00000433,343079,0,0
EFTA00000434,373212,0,0
EFTA00000435,439714,0,0
EFTA00000436,414694,0,0
EFTA00000437,461402,0,0
EFTA00000438,350950,0,0
EFTA00000439,379718,0,0
EFTA00000440,415415,0,0
EFTA00000441,435989,0,0
EFTA00000442,402987,0,0
EFTA00000443,351546,0,0
EFTA00000444,469804,0,0
EFTA00000445,385269,0,0
EFTA00000446,378359,0,0
EFTA00000447,397096,0,0
EFTA00000448,428300,0,0
EFTA00000449,441465,0,0
EFTA00000450,413172,0,0
EFTA00000451,460096,0,0
EFTA00000452,478672,0,0
EFTA00000453,479438,0,0
EFTA00000454,366499,0,0
EFTA00000455,425015,0,0
EFTA00000456,490308,0,0
EFTA00000457,465867,0,0
EFTA00000458,467031,0,0
EFTA00000459,480332,0,0
EFTA00000460,483554,0,0
EFTA00000461,465225,0,0
EFTA00000462,446886,0,0
EFTA00000463,440695,0,0
EFTA00000464,424291,0,0
EFTA00000465,450626,0,0
EFTA00000466,355125,0,0
EFTA00000467,422042,1,9
EFTA00000468,385183,0,0
EFTA00000469,532782,0,0
EFTA00000470,433324,0,0
EFTA00000471,487503,0,0
EFTA00000472,489640,0,0
EFTA00000473,488854,1,686
EFTA00000474,442807,0,0
EFTA00000475,387108,0,0
EFTA00000476,365781,0,0
EFTA00000477,626696,0,0
EFTA00000478,617594,0,0
EFTA00000479,392745,0,0
EFTA00000480,531460,0,0
EFTA00000481,312649,0,0
EFTA00000482,381062,0,0
EFTA00000483,428227,0,0
EFTA00000484,451828,0,0
EFTA00000485,438764,0,0
EFTA00000486,517329,0,0
EFTA00000487,507095,0,0
EFTA00000488,507107,0,0
EFTA00000489,524510,0,0
EFTA00000490,553870,0,0
EFTA00000491,546549,0,0
EFTA00000492,457614,0,0
EFTA00000493,581564,0,0
EFTA00000494,512687,0,0
EFTA00000495,533724,0,0
EFTA00000496,508083,0,0
EFTA00000497,454639,0,0
EFTA00000498,476947,0,0
EFTA00000499,456098,0,0
EFTA00000500,489100,0,0
EFTA00000501,420639,0,0
EFTA00000502,358111,0,0
EFTA00000503,324162,0,0
EFTA00000504,324996,0,0
EFTA00000505,402392,0,0
EFTA00000506,404907,0,0
EFTA00000507,401162,0,0
EFTA00000508,453290,0,0
EFTA00000509,414752,0,0
EFTA00000510,440085,0,0
EFTA00000511,409438,0,0
EFTA00000512,385667,0,0
EFTA00000513,543584,0,0
EFTA00000514,481156,0,0
EFTA00000515,530114,0,0
EFTA00000516,420573,0,0
EFTA00000517,360401,0,0
EFTA00000518,373757,0,0
EFTA00000519,338599,0,0
EFTA00000520,467873,0,0
EFTA00000521,697746,0,0
EFTA00000522,355420,0,0
EFTA00000523,726874,0,0
EFTA00000524,374820,0,0
EFTA00000525,328229,0,0
EFTA00000526,504686,0,0
EFTA00000527,308564,0,0
EFTA00000528,382596,0,0
EFTA00000529,378770,0,0
EFTA00000530,454187,0,0
EFTA00000531,601106,0,0
EFTA00000532,456772,0,0
EFTA00000533,323844,0,0
EFTA00000534,387876,0,0
EFTA00000535,412898,0,0
EFTA00000536,452075,0,0
EFTA00000537,340788,0,0
EFTA00000538,372277,0,0
EFTA00000539,489964,0,0
EFTA00000540,390062,0,0
EFTA00000541,347423,0,0
EFTA00000542,348669,0,0
EFTA00000543,396868,0,0
EFTA00000544,320960,0,0
EFTA00000545,366792,0,0
EFTA00000546,496398,0,0
EFTA00000547,522418,0,0
EFTA00000548,470772,0,0
EFTA00000549,438016,0,0
EFTA00000550,375057,0,0
EFTA00000551,369109,0,0
EFTA00000552,424291,0,0
EFTA00000553,364242,0,0
EFTA00000554,448979,0,0
EFTA00000555,394577,0,0
EFTA00000556,374073,0,0
EFTA00000557,397275,0,0
EFTA00000558,427507,0,0
EFTA00000559,431717,0,0
EFTA00000560,400796,0,0
EFTA00000561,347607,0,0
EFTA00000562,416739,0,0
EFTA00000563,425549,0,0
EFTA00000564,424723,0,0
EFTA00000565,383806,0,0
EFTA00000566,397365,0,0
EFTA00000567,424111,0,0
EFTA00000568,366070,0,0
EFTA00000569,382252,0,0
EFTA00000570,394073,0,0
EFTA00000571,408020,0,0
EFTA00000572,408796,0,0
EFTA00000573,414458,0,0
EFTA00000574,341039,0,0
EFTA00000575,381216,0,0
EFTA00000576,337825,0,0
EFTA00000577,371375,0,0
EFTA00000578,400441,0,0
EFTA00000579,380002,0,0
EFTA00000580,403219,0,0
EFTA00000581,375115,0,0
EFTA00000582,432938,0,0
EFTA00000583,351860,0,0
EFTA00000584,408088,0,0
EFTA00000585,473379,0,0
EFTA00000586,488108,0,0
EFTA00000587,403654,0,0
EFTA00000588,428298,0,0
EFTA00000589,337830,0,0
EFTA00000590,399221,0,0
EFTA00000591,489993,0,0
EFTA00000592,428262,0,0
EFTA00000593,398281,0,0
EFTA00000594,411981,0,0
EFTA00000595,343559,0,0
EFTA00000596,445112,0,0
EFTA00000597,442580,0,0
EFTA00000598,415519,0,0
EFTA00000599,393362,0,0
EFTA00000600,427414,0,0
EFTA00000601,425991,0,0
EFTA00000602,431653,0,0
EFTA00000603,437108,0,0
EFTA00000604,399856,0,0
EFTA00000605,466291,0,0
EFTA00000606,417519,0,0
EFTA00000607,454983,0,0
EFTA00000608,431433,0,0
EFTA00000609,464033,0,0
EFTA00000610,433559,0,0
EFTA00000611,408018,0,0
EFTA00000612,362357,0,0
EFTA00000613,393029,0,0
EFTA00000614,402796,0,0
EFTA00000615,404006,0,0
EFTA00000616,374865,0,0
EFTA00000617,367514,0,0
EFTA00000618,404024,0,0
EFTA00000619,390028,0,0
EFTA00000620,388869,0,0
EFTA00000621,349144,0,0
EFTA00000622,354408,0,0
EFTA00000623,355625,0,0
EFTA00000624,328202,0,0
EFTA00000625,402538,0,0
EFTA00000626,358573,0,0
EFTA00000627,385590,0,0
EFTA00000628,397931,0,0
EFTA00000629,544823,0,0
EFTA00000630,401224,0,0
EFTA00000631,405021,0,0
EFTA00000632,415557,0,0
EFTA00000633,406766,0,0
EFTA00000634,329856,0,0
EFTA00000635,486512,0,0
EFTA00000636,494668,0,0
EFTA00000637,430754,0,0
EFTA00000638,429518,0,0
EFTA00000639,378125,0,0
EFTA00000640,434316,0,0
EFTA00000641,365059,0,0
EFTA00000642,406494,0,0
EFTA00000643,390546,0,0
EFTA00000644,402922,0,0
EFTA00000645,466030,0,0
EFTA00000646,421380,0,0
EFTA00000647,428558,0,0
EFTA00000648,462714,0,0
EFTA00000649,430222,0,0
EFTA00000650,370384,0,0
EFTA00000651,466035,0,0
EFTA00000652,460117,0,0
EFTA00000653,448881,0,0
EFTA00000654,520917,0,0
EFTA00000655,569975,0,0
EFTA00000656,555270,0,0
EFTA00000657,494909,0,0
EFTA00000658,468785,0,0
EFTA00000659,419823,0,0
EFTA00000660,380320,0,0
EFTA00000661,542078,0,0
EFTA00000662,545214,0,0
EFTA00000663,445421,0,0
EFTA00000664,393994,0,0
EFTA00000665,326845,0,0
EFTA00000666,391232,0,0
EFTA00000667,343818,0,0
EFTA00000668,420198,0,0
EFTA00000669,412890,0,0
EFTA00000670,397203,0,0
EFTA00000671,440959,0,0
EFTA00000672,418739,0,0
EFTA00000673,421681,0,0
EFTA00000674,421955,0,0
EFTA00000675,406716,0,0
EFTA00000676,447089,0,0
EFTA00000677,412391,0,0
EFTA00000678,417782,0,0
EFTA00000679,400757,0,0
EFTA00000680,494431,0,0
EFTA00000681,440632,0,0
EFTA00000682,439029,0,0
EFTA00000683,388830,0,0
EFTA00000684,455201,0,0
EFTA00000685,486272,0,0
EFTA00000686,404178,0,0
EFTA00000687,502864,0,0
EFTA00000688,545278,0,0
EFTA00000689,519933,0,0
EFTA00000690,511247,0,0
EFTA00000691,515205,0,0
EFTA00000692,550478,0,0
EFTA00000693,506886,0,0
EFTA00000694,429252,0,0
EFTA00000695,453064,0,0
EFTA00000696,372326,0,0
EFTA00000697,386030,0,0
EFTA00000698,396675,0,0
EFTA00000699,392709,0,0
EFTA00000700,357278,0,0
EFTA00000701,393454,0,0
EFTA00000702,375856,0,0
EFTA00000703,403491,0,0
EFTA00000704,380964,0,0
EFTA00000705,356029,0,0
EFTA00000706,426859,0,0
EFTA00000707,459658,0,0
EFTA00000708,395915,0,0
EFTA00000709,439514,0,0
EFTA00000710,367257,0,0
EFTA00000711,465855,0,0
EFTA00000712,320498,0,0
EFTA00000713,333486,0,0
EFTA00000714,328922,0,0
EFTA00000715,353269,0,0
EFTA00000716,406405,0,0
EFTA00000717,367977,0,0
EFTA00000718,356503,0,0
EFTA00000719,324468,0,0
EFTA00000720,367188,0,0
EFTA00000721,354548,0,0
EFTA00000722,330040,0,0
EFTA00000723,334381,0,0
EFTA00000724,333650,0,0
EFTA00000725,380408,0,0
EFTA00000726,348076,0,0
EFTA00000727,326440,0,0
EFTA00000728,347605,0,0
EFTA00000729,351441,0,0
EFTA00000730,340626,0,0
EFTA00000731,450557,0,0
EFTA00000732,408417,0,0
EFTA00000733,361611,0,0
EFTA00000734,358412,0,0
EFTA00000735,360163,0,0
EFTA00000736,326233,0,0
EFTA00000737,409673,0,0
EFTA00000738,444636,0,0
EFTA00000739,368942,0,0
EFTA00000740,416264,0,0
EFTA00000741,447020,0,0
EFTA00000742,459157,0,0
EFTA00000743,408219,0,0
EFTA00000744,384793,0,0
EFTA00000745,366733,0,0
EFTA00000746,430354,0,0
EFTA00000747,407639,0,0
EFTA00000748,383518,0,0
EFTA00000749,335858,0,0
EFTA00000750,455977,0,0
EFTA00000751,487097,0,0
EFTA00000752,454114,0,0
EFTA00000753,460293,0,0
EFTA00000754,461061,0,0
EFTA00000755,464386,0,0
EFTA00000756,411456,0,0
EFTA00000757,392968,0,0
EFTA00000758,498975,0,0
EFTA00000759,389241,0,0
EFTA00000760,454058,0,0
EFTA00000761,522009,0,0
EFTA00000762,471669,0,0
EFTA00000763,441699,0,0
EFTA00000764,432614,0,0
EFTA00000765,496476,0,0
EFTA00000766,476139,0,0
EFTA00000767,476561,0,0
EFTA00000768,484762,0,0
EFTA00000769,470192,0,0
EFTA00000770,476394,0,0
EFTA00000771,473595,0,0
EFTA00000772,556727,0,0
EFTA00000773,570472,0,0
EFTA00000774,581276,0,0
EFTA00000775,554061,0,0
EFTA00000776,517295,0,0
EFTA00000777,558975,0,0
EFTA00000778,382870,0,0
EFTA00000779,412710,0,0
EFTA00000780,386444,0,0
EFTA00000781,362151,0,0
EFTA00000782,510110,0,0
EFTA00000783,431610,0,0
EFTA00000784,421614,0,0
EFTA00000785,456564,0,0
EFTA00000786,490883,0,0
EFTA00000787,485303,0,0
EFTA00000788,587509,0,0
EFTA00000789,455944,0,0
EFTA00000790,506988,0,0
EFTA00000791,527090,0,0
EFTA00000792,432164,0,0
EFTA00000793,364228,0,0
EFTA00000794,405431,0,0
EFTA00000795,406594,0,0
EFTA00000796,414180,0,0
EFTA00000797,596428,0,0
EFTA00000798,380584,0,0
EFTA00000799,381756,0,0
EFTA00000800,417338,0,0
EFTA00000801,388804,0,0
EFTA00000802,337779,0,0
EFTA00000803,505288,0,0
EFTA00000804,402160,0,0
EFTA00000805,487410,0,0
EFTA00000806,424485,0,0
EFTA00000807,467742,0,0
EFTA00000808,483304,0,0
EFTA00000809,389469,0,0
EFTA00000810,417634,0,0
EFTA00000811,335242,0,0
EFTA00000812,617756,0,0
EFTA00000813,416504,0,0
EFTA00000814,384960,0,0
EFTA00000815,392961,0,0
EFTA00000816,377953,0,0
EFTA00000817,407649,0,0
EFTA00000818,359192,0,0
EFTA00000819,472272,0,0
EFTA00000820,433265,0,0
EFTA00000821,369559,0,0
EFTA00000822,412589,0,0
EFTA00000823,409526,0,0
EFTA00000824,467294,0,0
EFTA00000825,461499,0,0
EFTA00000826,444768,0,0
EFTA00000827,469223,0,0
EFTA00000828,480091,0,0
EFTA00000829,485270,0,0
EFTA00000830,368642,0,0
EFTA00000831,382018,0,0
EFTA00000832,462972,0,0
EFTA00000833,478159,0,0
EFTA00000834,377465,1,5
EFTA00000835,489229,0,0
EFTA00000836,494217,0,0
EFTA00000837,475773,0,0
EFTA00000838,484708,0,0
EFTA00000839,519804,0,0
EFTA00000840,595383,0,0
EFTA00000841,633477,0,0
EFTA00000842,540994,0,0
EFTA00000843,519801,0,0
EFTA00000844,565948,0,0
EFTA00000845,495247,0,0
EFTA00000846,539683,0,0
EFTA00000847,630989,0,0
EFTA00000848,521216,0,0
EFTA00000849,724181,0,0
EFTA00000850,442687,0,0
EFTA00000851,441219,0,0
EFTA00000852,457512,0,0
EFTA00000853,472935,0,0
EFTA00000854,473284,0,0
EFTA00000855,422763,0,0
EFTA00000856,460935,0,0
EFTA00000857,436472,0,0
EFTA00000858,474658,0,0
EFTA00000859,463531,0,0
EFTA00000860,409950,0,0
EFTA00000861,345989,0,0
EFTA00000862,381942,0,0
EFTA00000863,345324,0,0
EFTA00000864,417528,0,0
EFTA00000865,324289,0,0
EFTA00000866,344526,0,0
EFTA00000867,345370,0,0
EFTA00000868,374106,0,0
EFTA00000869,353627,0,0
EFTA00000870,317859,0,0
EFTA00000871,379621,0,0
EFTA00000872,458822,0,0
EFTA00000873,310773,0,0
EFTA00000874,412942,0,0
EFTA00000875,409057,0,0
EFTA00000876,312833,0,0
EFTA00000877,383030,0,0
EFTA00000878,367978,0,0
EFTA00000879,355250,0,0
EFTA00000880,349666,0,0
EFTA00000881,381039,0,0
EFTA00000882,404933,0,0
EFTA00000883,369894,0,0
EFTA00000884,273660,0,0
EFTA00000885,404971,0,0
EFTA00000886,405468,0,0
EFTA00000887,520989,0,0
EFTA00000888,453159,0,0
EFTA00000889,450116,0,0
EFTA00000890,445048,0,0
EFTA00000891,428778,0,0
EFTA00000892,481849,0,0
EFTA00000893,431302,0,0
EFTA00000894,437379,0,0
EFTA00000895,377448,0,0
EFTA00000896,290517,0,0
EFTA00000897,358813,0,0
EFTA00000898,389019,0,0
EFTA00000899,391052,0,0
EFTA00000900,475476,0,0
EFTA00000901,422799,0,0
EFTA00000902,476391,0,0
EFTA00000903,390826,0,0
EFTA00000904,481969,0,0
EFTA00000905,525668,0,0
EFTA00000906,466578,0,0
EFTA00000907,515807,0,0
EFTA00000908,484881,0,0
EFTA00000909,529296,0,0
EFTA00000910,523279,0,0
EFTA00000911,353564,0,0
EFTA00000912,322831,0,0
EFTA00000913,376475,0,0
EFTA00000914,327157,0,0
EFTA00000915,416174,0,0
EFTA00000916,396221,0,0
EFTA00000917,368288,0,0
EFTA00000918,387572,0,0
EFTA00000919,394245,0,0
EFTA00000920,387651,0,0
EFTA00000921,397296,0,0
EFTA00000922,388606,0,0
EFTA00000923,378578,0,0
EFTA00000924,307964,0,0
EFTA00000925,320225,0,0
EFTA00000926,400171,0,0
EFTA00000927,431649,0,0
EFTA00000928,442171,0,0
EFTA00000929,412085,0,0
EFTA00000930,439133,0,0
EFTA00000931,482440,0,0
